restaurant_id,product_family_id,target_gap_percentage,theoretical_unit_cost,actual_unit_cost,selling_price,units_sold,waste_kg,qsp_score,operational_anomaly,revenue,year,month,day_of_week,is_weekend,quarter,price_cost_ratio,waste_per_unit,gap_rolling_mean_3,gap_rolling_mean_7,gap_lag_1,revenue_lag_1,waste_lag_1,anomaly_lag_1,gap_lag_2,revenue_lag_2,waste_lag_2,anomaly_lag_2,gap_lag_3,revenue_lag_3,waste_lag_3,anomaly_lag_3,gap_lag_7,revenue_lag_7,waste_lag_7,anomaly_lag_7,rest_avg_gap_cum,prod_avg_gap_cum,region_Paris,region_Lyon,region_Marseille,region_Toulouse,region_Lille,region_Bordeaux,region_Nantes,region_Strasbourg,region_Rennes,region_Nice,cat_Poulet,cat_Sandwich,cat_Autre,cat_Boisson,cat_Dessert,gap_percentage
1,8,3.5,3.5,3.629164461805556,7.7,66,0.072,0.82,0,508.2,2024,1,3,0,1,2.1217004853423345,0.0010909090909090907,2.9570798611111186,3.0561274801587337,3.310413194444441,463.76,0.068,0.0,2.6804131944444576,221.76,0.03,0.0,2.880413194444458,452.76,0.044,0.0,3.790413194444452,250.8,0.085,0.0,2.9774502314814844,2.9499131944444468,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.690413194444458
1,1,4.0,1.5,1.5522061979166668,3.3,45,0.047,0.9,0,148.5,2024,1,3,0,1,2.126006199710566,0.0010444444444444444,3.2270798611111187,3.0418417658730204,3.690413194444458,508.2,0.072,0.0,3.310413194444441,463.76,0.068,0.0,2.6804131944444576,221.76,0.03,0.0,3.030413194444445,135.52,0.072,0.0,3.002913194444447,2.9899370039682567,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.4804131944444627
1,2,1.5,0.8,0.8210433055555555,1.76,21,0.017,0.9,0,36.96,2024,1,3,0,1,2.143614092083856,0.0008095238095238096,3.493746527777787,3.1061274801587375,3.4804131944444627,148.5,0.047,0.0,3.690413194444458,508.2,0.072,0.0,3.310413194444441,463.76,0.068,0.0,2.9504131944444487,116.16,0.022,0.0,3.0193787116858273,2.9917768308080834,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.6304131944444418
1,4,5.0,2.2,2.2536890902777778,4.84,75,0.059,0.78,0,363.0,2024,1,3,0,1,2.1475899319384144,0.0007866666666666666,3.267079861111121,3.0604131944444504,2.6304131944444418,36.96,0.017,0.0,3.4804131944444627,148.5,0.047,0.0,3.690413194444458,508.2,0.072,0.0,2.750413194444435,165.0,0.026,0.0,3.006413194444448,2.9899784118357515,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.4404131944444463
1,5,4.0,2.5,2.5722603298611117,5.5,42,0.038,0.85,0,231.0,2024,1,3,0,1,2.138197264153652,0.0009047619047619047,2.85041319444445,3.0161274801587377,2.4404131944444463,363.0,0.059,0.0,2.6304131944444418,36.96,0.017,0.0,3.4804131944444627,148.5,0.047,0.0,2.880413194444458,452.76,0.044,0.0,2.9881551299283187,2.97999652777778,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.890413194444464
1,6,4.0,4.2,4.354157354166667,9.24,74,0.081,0.8,0,683.76,2024,1,4,0,1,2.122109801832925,0.0010945945945945946,2.653746527777784,3.0175560515873103,2.890413194444464,231.0,0.038,0.0,2.4404131944444463,363.0,0.059,0.0,2.6304131944444418,36.96,0.017,0.0,2.6804131944444576,221.76,0.03,0.0,2.9851006944444483,2.976013194444447,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.6704131944444462
1,7,3.5,2.8,2.8814915694444445,6.16,66,0.06,0.76,0,406.56,2024,1,4,0,1,2.1377817187879735,0.0009090909090909091,3.000413194444452,3.15898462301588,3.6704131944444462,683.76,0.081,0.0,2.890413194444464,231.0,0.038,0.0,2.4404131944444463,363.0,0.059,0.0,3.310413194444441,463.76,0.068,0.0,3.005867739898994,2.9646439636752167,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.910413194444464
1,3,4.0,3.1,3.188052809027777,6.82,71,0.063,0.91,0,484.22,2024,1,4,0,1,2.1392368346871318,0.0008873239436619719,3.157079861111125,3.101841765873026,2.910413194444464,406.56,0.06,0.0,3.6704131944444462,683.76,0.081,0.0,2.890413194444464,231.0,0.038,0.0,3.690413194444458,508.2,0.072,0.0,3.003060253267978,2.9774502314814844,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.8404131944444364
1,8,3.5,3.5,3.615514461805556,7.7,54,0.054,0.83,0,415.8,2024,1,4,0,1,2.1297107455503546,0.001,3.1404131944444487,2.9804131944444516,2.8404131944444364,484.22,0.063,0.0,2.910413194444464,406.56,0.06,0.0,3.6704131944444462,683.76,0.081,0.0,3.4804131944444627,148.5,0.047,0.0,2.9984131944444483,3.002913194444447,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3004131944444604
1,1,4.0,1.5,1.5531061979166667,3.3,30,0.032,0.93,0,99.0,2024,1,4,0,1,2.124774213396748,0.0010666666666666667,3.0170798611111196,2.9546989087301654,3.3004131944444604,415.8,0.054,0.0,2.8404131944444364,484.22,0.063,0.0,2.910413194444464,406.56,0.06,0.0,2.6304131944444418,36.96,0.017,0.0,3.0068020833333375,3.0193787116858273,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.54041319444446
1,2,1.5,0.8,0.8205633055555556,1.76,46,0.038,0.9,0,80.96,2024,1,4,0,1,2.1448680291746736,0.0008260869565217391,3.2270798611111187,3.0846989087301684,3.54041319444446,99.0,0.032,0.0,3.3004131944444604,415.8,0.054,0.0,2.8404131944444364,484.22,0.063,0.0,2.4404131944444463,363.0,0.059,0.0,3.02122400525526,3.006413194444448,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.570413194444433
1,4,5.0,2.2,2.262709090277778,4.84,62,0.055,0.76,0,300.08,2024,1,4,0,1,2.139028839719659,0.0008870967741935484,3.137079861111118,3.103270337301595,2.570413194444433,80.96,0.038,0.0,3.54041319444446,99.0,0.032,0.0,3.3004131944444604,415.8,0.054,0.0,2.890413194444464,231.0,0.038,0.0,3.0093605628655014,2.9881551299283187,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.850413194444442
1,5,4.0,2.5,2.577760329861112,5.5,73,0.07,0.79,0,401.5,2024,1,4,0,1,2.133635131353091,0.0009589041095890412,2.9870798611111113,3.0975560515873055,2.850413194444442,300.08,0.055,0.0,2.570413194444433,80.96,0.038,0.0,3.54041319444446,99.0,0.032,0.0,3.6704131944444462,683.76,0.081,0.0,3.005284989316243,2.9851006944444483,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.110413194444465
1,6,4.0,4.2,4.359617354166667,9.24,45,0.051,0.86,0,415.8,2024,1,5,1,1,2.1194520641057983,0.0011333333333333332,2.84374652777778,3.0175560515873086,3.110413194444465,401.5,0.07,0.0,2.850413194444442,300.08,0.055,0.0,2.570413194444433,80.96,0.038,0.0,2.910413194444464,406.56,0.06,0.0,3.007913194444449,3.005867739898994,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.8004131944444577
1,7,3.5,2.8,2.890171569444444,6.16,33,0.032,0.77,0,203.28,2024,1,5,1,1,2.1313613576179806,0.0009696969696969697,3.2537465277777877,3.1446989087301653,3.8004131944444577,415.8,0.051,0.0,3.110413194444465,401.5,0.07,0.0,2.850413194444442,300.08,0.055,0.0,2.8404131944444364,484.22,0.063,0.0,3.027242462737132,3.003060253267978,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.220413194444453
1,3,4.0,3.1,3.2001428090277777,6.82,70,0.069,0.93,0,477.4,2024,1,5,1,1,2.1311548912006075,0.0009857142857142857,3.3770798611111252,3.1989846230158814,3.220413194444453,203.28,0.032,0.0,3.8004131944444577,415.8,0.051,0.0,3.110413194444465,401.5,0.07,0.0,3.3004131944444604,415.8,0.054,0.0,3.0318417658730206,2.9984131944444483,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.230413194444433
1,8,3.5,3.5,3.628464461805556,7.7,42,0.046,0.91,0,323.4,2024,1,5,1,1,2.122109801832925,0.0010952380952380953,3.4170798611111146,3.1889846230158776,3.230413194444433,477.4,0.069,0.0,3.220413194444453,203.28,0.032,0.0,3.8004131944444577,415.8,0.051,0.0,3.54041319444446,99.0,0.032,0.0,3.0364597060723555,3.0068020833333375,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.6704131944444462
1,1,4.0,1.5,1.5562561979166667,3.3,71,0.079,0.92,0,234.3,2024,1,5,1,1,2.120473482719396,0.0011126760563380282,3.3737465277777776,3.207556051587304,3.6704131944444462,323.4,0.046,0.0,3.230413194444433,477.4,0.069,0.0,3.220413194444453,203.28,0.032,0.0,2.570413194444433,80.96,0.038,0.0,3.0508677398989943,3.02122400525526,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.750413194444454
1,2,1.5,0.8,0.8193633055555556,1.76,61,0.048,0.88,0,107.36,2024,1,5,1,1,2.1480092994970788,0.0007868852459016394,3.550413194444444,3.376127480158736,3.750413194444454,234.3,0.079,0.0,3.6704131944444462,323.4,0.046,0.0,3.230413194444433,477.4,0.069,0.0,2.850413194444442,300.08,0.055,0.0,3.066413194444449,3.0093605628655014,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.420413194444447
1,4,5.0,2.2,2.2671090902777777,4.84,43,0.04,0.8,0,208.12,2024,1,5,1,1,2.134877417569253,0.0009302325581395349,3.2804131944444492,3.3146989087301653,2.420413194444447,107.36,0.048,0.0,3.750413194444454,234.3,0.079,0.0,3.6704131944444462,323.4,0.046,0.0,3.110413194444465,401.5,0.07,0.0,3.0523697161835797,3.005284989316243,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.0504131944444186
1,5,4.0,2.5,2.558010329861111,5.5,53,0.04,0.93,0,291.5,2024,1,5,1,1,2.150108596433473,0.0007547169811320754,3.0737465277777734,3.3061274801587297,3.0504131944444186,208.12,0.04,0.0,2.420413194444447,107.36,0.048,0.0,3.750413194444454,234.3,0.079,0.0,3.8004131944444577,415.8,0.051,0.0,3.05232808806147,3.007913194444449,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.3204131944444653
1,6,4.0,4.2,4.346177354166668,9.24,41,0.043,0.78,0,378.84,2024,1,6,1,1,2.1260061997105657,0.001048780487804878,2.5970798611111103,3.0946989087301593,2.3204131944444653,291.5,0.04,0.0,3.0504131944444186,208.12,0.04,0.0,2.420413194444447,107.36,0.048,0.0,3.220413194444453,203.28,0.032,0.0,3.037079861111115,3.027242462737132,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.48041319444445
1,7,3.5,2.8,2.888771569444444,6.16,63,0.061,0.76,0,388.08,2024,1,6,1,1,2.13239429007004,0.0009682539682539682,2.9504131944444443,3.131841765873016,3.48041319444445,378.84,0.043,0.0,2.3204131944444653,291.5,0.04,0.0,3.0504131944444186,208.12,0.04,0.0,3.230413194444433,477.4,0.069,0.0,3.0461274801587344,3.0318417658730206,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1704131944444374
1,3,4.0,3.1,3.2001428090277777,6.82,66,0.065,0.83,0,450.12,2024,1,6,1,1,2.1311548912006075,0.000984848484848485,2.9904131944444505,3.123270337301588,3.1704131944444374,388.08,0.061,0.0,3.48041319444445,378.84,0.043,0.0,2.3204131944444653,291.5,0.04,0.0,3.6704131944444462,323.4,0.046,0.0,3.048613194444448,3.0364597060723555,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.230413194444446
1,8,3.5,3.5,3.616914461805556,7.7,25,0.025,0.9,0,192.5,2024,1,6,1,1,2.128886397870791,0.001,3.2937465277777775,3.0604131944444455,3.230413194444446,450.12,0.065,0.0,3.1704131944444374,388.08,0.061,0.0,3.48041319444445,378.84,0.043,0.0,3.750413194444454,234.3,0.079,0.0,3.052177900326801,3.0508677398989943,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.340413194444446
1,1,4.0,1.5,1.5516061979166669,3.3,78,0.081,0.83,0,257.4,2024,1,6,1,1,2.1268283179268628,0.0010384615384615384,3.2470798611111094,3.001841765873016,3.340413194444446,192.5,0.025,0.0,3.230413194444446,450.12,0.065,0.0,3.1704131944444374,388.08,0.061,0.0,2.420413194444447,107.36,0.048,0.0,3.057720886752141,3.066413194444449,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.44041319444444
1,2,1.5,0.8,0.8239233055555556,1.76,34,0.031,0.9,0,59.84,2024,1,6,1,1,2.1361211512438842,0.0009117647058823529,3.3370798611111105,3.1475560515873005,3.44041319444444,257.4,0.081,0.0,3.340413194444446,192.5,0.025,0.0,3.230413194444446,450.12,0.065,0.0,3.0504131944444186,208.12,0.04,0.0,3.0649414963312407,3.0523697161835797,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.990413194444434
1,4,5.0,2.2,2.2572090902777777,4.84,68,0.056,0.88,0,329.12,2024,1,6,1,1,2.144240877305867,0.0008235294117647059,3.257079861111107,3.1389846230158747,2.990413194444434,59.84,0.031,0.0,3.44041319444444,257.4,0.081,0.0,3.340413194444446,192.5,0.025,0.0,2.3204131944444653,291.5,0.04,0.0,3.063561342592596,3.05232808806147,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.600413194444425
1,5,4.0,2.5,2.564260329861111,5.5,34,0.028,0.84,0,187.0,2024,1,6,1,1,2.144868029174674,0.0008235294117647059,3.0104131944444332,3.1789846230158685,2.600413194444425,329.12,0.056,0.0,2.990413194444434,59.84,0.031,0.0,3.44041319444444,257.4,0.081,0.0,3.48041319444445,378.84,0.043,0.0,3.0551404671717197,3.037079861111115,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5704131944444453
1,6,4.0,4.2,4.325177354166667,9.24,78,0.072,0.81,0,720.72,2024,1,0,0,1,2.1363285810924335,0.0009230769230769231,2.720413194444435,3.048984623015868,2.5704131944444453,187.0,0.028,0.0,2.600413194444425,329.12,0.056,0.0,2.990413194444434,59.84,0.031,0.0,3.1704131944444374,388.08,0.061,0.0,3.0464846230158757,3.0461274801587344,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.980413194444429
1,7,3.5,2.8,2.878691569444444,6.16,33,0.029,0.89,0,203.28,2024,1,0,0,1,2.139861062360638,0.0008787878787878789,2.7170798611111002,3.0218417658730092,2.980413194444429,720.72,0.072,0.0,2.5704131944444453,187.0,0.028,0.0,2.600413194444425,329.12,0.056,0.0,3.230413194444446,450.12,0.065,0.0,3.045325475146201,3.048613194444448,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.8104131944444446
1,3,4.0,3.1,3.189912809027778,6.82,69,0.062,0.94,0,470.58,2024,1,0,0,1,2.137989471279185,0.0008985507246376812,2.7870798611111063,2.9618417658730096,2.8104131944444446,203.28,0.029,0.0,2.980413194444429,720.72,0.072,0.0,2.5704131944444453,187.0,0.028,0.0,3.340413194444446,192.5,0.025,0.0,3.0412752634099642,3.052177900326801,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.9004131944444453
1,8,3.5,3.5,3.594514461805556,7.7,53,0.045,0.81,0,408.1,2024,1,0,0,1,2.1421530172762813,0.0008490566037735849,2.897079861111106,2.898984623015866,2.9004131944444453,470.58,0.062,0.0,2.8104131944444446,203.28,0.029,0.0,2.980413194444429,720.72,0.072,0.0,3.44041319444444,257.4,0.081,0.0,3.0388877707156334,3.057720886752141,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.7004131944444563
1,1,4.0,1.5,1.5595561979166668,3.3,58,0.068,0.84,0,191.4,2024,1,0,0,1,2.1159865892670653,0.0011724137931034483,2.803746527777782,2.793270337301583,2.7004131944444563,408.1,0.045,0.0,2.9004131944444453,470.58,0.062,0.0,2.8104131944444446,203.28,0.029,0.0,2.990413194444434,59.84,0.031,0.0,3.0332465277777803,3.0649414963312407,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.970413194444442
1,2,1.5,0.8,0.8209633055555555,1.76,69,0.057,0.82,0,121.44,2024,1,0,0,1,2.143822979772509,0.0008260869565217392,3.1904131944444476,2.933270337301584,3.970413194444442,191.4,0.068,0.0,2.7004131944444563,408.1,0.045,0.0,2.9004131944444453,470.58,0.062,0.0,2.600413194444425,329.12,0.056,0.0,3.048609915755922,3.063561342592596,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.620413194444436
1,4,5.0,2.2,2.264469090277778,4.84,42,0.038,0.76,0,203.28,2024,1,0,0,1,2.137366334908235,0.0009047619047619047,3.0970798611111117,2.9361274801587283,2.620413194444436,121.44,0.057,0.0,3.970413194444442,191.4,0.068,0.0,2.7004131944444563,408.1,0.045,0.0,2.5704131944444453,187.0,0.028,0.0,3.041703517025092,3.0551404671717197,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.93041319444445
1,5,4.0,2.5,2.5627603298611112,5.5,35,0.028,0.94,0,192.5,2024,1,0,0,1,2.146123434140278,0.0008,3.173746527777776,2.9875560515873003,2.93041319444445,203.28,0.038,0.0,2.620413194444436,121.44,0.057,0.0,3.970413194444442,191.4,0.068,0.0,2.980413194444429,720.72,0.072,0.0,3.0399370039682565,3.0464846230158757,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2.5104131944444488
1,6,4.0,4.2,4.331477354166667,9.24,41,0.039,0.86,0,378.84,2024,1,1,0,1,2.1332213571684906,0.0009512195121951219,2.687079861111112,2.9204131944444462,2.5104131944444488,192.5,0.028,0.0,2.93041319444445,203.28,0.038,0.0,2.620413194444436,121.44,0.057,0.0,2.8104131944444446,203.28,0.029,0.0,3.0316631944444468,3.045325475146201,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.130413194444438
1,7,3.5,2.8,2.891291569444444,6.16,32,0.032,0.88,0,197.12,2024,1,1,0,1,2.13053573188526,0.001,2.8570798611111123,2.966127480158731,3.130413194444438,378.84,0.039,0.0,2.5104131944444488,192.5,0.028,0.0,2.93041319444445,203.28,0.038,0.0,2.9004131944444453,470.58,0.062,0.0,3.0331824252136776,3.0412752634099642,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.260413194444426
