restaurant_id,region,product_family_id,product_category,target_gap_percentage,theoretical_unit_cost,actual_unit_cost,selling_price,units_sold,waste_kg,qsp_score,operational_anomaly,revenue,year,month,day,day_of_week,day_of_year,week_of_year,quarter,is_weekend,is_month_start,is_month_end,season,rest_avg_gap,rest_std_gap,rest_min_gap,rest_max_gap,rest_anomaly_rate,rest_avg_revenue,prod_avg_gap,prod_std_gap,prod_avg_units,prod_avg_revenue,price_cost_ratio,theoretical_price_cost_ratio,cost_variance,cost_variance_pct,gap_lag_1,anomaly_lag_1,revenue_lag_1,gap_lag_2,anomaly_lag_2,revenue_lag_2,gap_lag_3,anomaly_lag_3,revenue_lag_3,gap_lag_7,anomaly_lag_7,revenue_lag_7,gap_lag_14,anomaly_lag_14,revenue_lag_14,gap_rolling_mean_3,gap_rolling_std_3,gap_rolling_mean_7,gap_rolling_std_7,gap_rolling_mean_14,gap_rolling_std_14,interaction_gap_percentage,interaction_operational_anomaly,interaction_revenue,waste_per_unit,revenue_per_unit,profit_margin,gap_to_target,abs_gap_to_target,gap_percentile,gap_trend_3d,gap_trend_7d,high_waste_flag,low_qsp_flag,high_revenue_flag,gap_percentage,gap_severity,date,restaurant_name,product_family_name
1,Paris,7,Sandwich,3.5,2.8,2.8750515694444445,6.16,36,0.03,0.81,0,221.76,2024,1,4,3,4,1,1,0,0,0,Winter,2.997,0.406,2.11,3.99,0.0,279.162,3.801,1.771,49.701,306.159,2.1425702639449757,2.2,0.07505156944444469,2.680413194444453,2.880413194444458,0.0,452.76,2.750413194444435,0.0,165.0,2.9504131944444487,0.0,116.16,2.9504131944444607,0.0,368.28,3.1504131944444507,0.0,462.0,2.77041319444445,0.10148891565092509,3.047556051587306,0.37721409861042615,2.987556051587304,0.28323484605884675,2.826,0.0,286.2,0.0008333333333333333,6.16,0.5332708491161616,-0.8195868055555424,0.8195868055555424,0.17777777777777778,-0.26999999999999114,-0.2700000000000031,0,0,0,2.6804131944444576,MODÉRÉ,2024-01-04,KFC Paris Louvre,Sandwichs
1,Paris,3,Poulet,4.0,3.1,3.202622809027778,6.82,68,0.068,0.87,0,463.76,2024,1,4,3,4,1,1,0,0,0,Winter,2.997,0.406,2.11,3.99,0.0,279.162,3.994,1.76,49.836,339.878,2.1295045987855032,2.2,0.10262280902777787,3.3104131944444477,2.6804131944444576,0.0,221.76,2.880413194444458,0.0,452.76,2.750413194444435,0.0,165.0,3.250413194444445,0.0,308.0,3.020413194444439,0.0,108.9,2.9570798611111186,0.3219213154379929,3.0561274801587337,0.3832256577551984,3.0082703373015898,0.2961335086494861,3.006,0.0,347.782,0.001,6.82,0.5304072127525252,-0.689586805555559,0.689586805555559,0.6972222222222222,0.5600000000000058,0.059999999999996056,0,0,1,3.310413194444441,MODÉRÉ,2024-01-04,KFC Paris Louvre,Burger Poulet
1,Paris,8,Sandwich,3.5,3.5,3.629164461805556,7.7,66,0.072,0.82,0,508.2,2024,1,4,3,4,1,1,0,0,0,Winter,2.997,0.406,2.11,3.99,0.0,279.162,4.204,1.762,49.491,381.077,2.1217004853423345,2.2,0.12916446180555585,3.690413194444453,3.310413194444441,0.0,463.76,2.6804131944444576,0.0,221.76,2.880413194444458,0.0,452.76,3.790413194444452,0.0,250.8,2.85041319444443,0.0,47.52,3.2270798611111187,0.5101307022061429,3.0418417658730204,0.35187254185896133,3.068270337301592,0.3430671289194809,3.186,0.0,376.359,0.0010909090909090907,7.7,0.5286799400252525,0.1904131944444578,0.1904131944444578,1.0,0.8099999999999996,-0.09999999999999432,0,0,1,3.690413194444458,MODÉRÉ,2024-01-04,KFC Paris Louvre,Wraps & Salades
1,Paris,1,Autre,4.0,1.5,1.5522061979166668,3.3,45,0.047,0.9,0,148.5,2024,1,4,3,4,1,1,0,0,0,Winter,2.997,0.406,2.11,3.99,0.0,279.162,4.502,1.766,49.107,162.054,2.126006199710566,2.1999999999999997,0.05220619791666681,3.480413194444454,3.690413194444458,0.0,508.2,3.310413194444441,0.0,463.76,2.6804131944444576,0.0,221.76,3.030413194444445,0.0,135.52,3.060413194444449,0.0,251.68,3.493746527777787,0.19035055380359914,3.1061274801587375,0.3886239460308304,3.0982703373015927,0.36026013190105316,3.495,0.0,164.505,0.0010444444444444444,3.3,0.529634485479798,-0.5195868055555373,0.5195868055555373,0.7541666666666667,0.8000000000000052,0.45000000000001794,0,0,0,3.4804131944444627,MODÉRÉ,2024-01-04,KFC Paris Louvre,Accompagnements
1,Paris,2,Boisson,1.5,0.8,0.8210433055555555,1.76,21,0.017,0.9,0,36.96,2024,1,4,3,4,1,1,0,0,0,Winter,2.997,0.406,2.11,3.99,0.0,279.162,3.606,1.775,49.672,87.423,2.143614092083856,2.1999999999999997,0.021043305555555447,2.630413194444431,3.4804131944444627,0.0,148.5,3.690413194444458,0.0,508.2,3.310413194444441,0.0,463.76,2.9504131944444487,0.0,116.16,2.71041319444445,0.0,225.5,3.267079861111121,0.5612783029240886,3.0604131944444504,0.42692700390894733,3.0925560515873065,0.3674481349362574,2.589,0.0,87.599,0.0008095238095238096,1.76,0.5334981218434344,1.1304131944444418,1.1304131944444418,0.5611111111111111,-0.6799999999999993,-0.32000000000000695,0,0,0,2.6304131944444418,MODÉRÉ,2024-01-04,KFC Paris Louvre,Boissons
1,Paris,4,Dessert,5.0,2.2,2.2536890902777778,4.84,75,0.059,0.78,0,363.0,2024,1,4,3,4,1,1,0,0,0,Winter,2.997,0.406,2.11,3.99,0.0,279.162,3.895,1.761,49.493,239.548,2.1475899319384144,2.1999999999999997,0.053689090277777574,2.4404131944444347,2.6304131944444418,0.0,36.96,3.4804131944444627,0.0,148.5,3.690413194444458,0.0,508.2,2.750413194444435,0.0,165.0,3.120413194444446,0.0,304.92,2.85041319444445,0.5538050198400258,3.0161274801587377,0.4775233726516165,3.043984623015878,0.40636488231935114,2.911,0.0,250.04,0.0007866666666666666,4.84,0.5343617582070707,-2.5595868055555537,2.5595868055555537,0.05,-1.2500000000000115,-0.30999999999998895,0,1,0,2.4404131944444463,MODÉRÉ,2024-01-04,KFC Paris Louvre,Desserts
1,Paris,5,Autre,4.0,2.5,2.5722603298611117,5.5,42,0.038,0.85,0,231.0,2024,1,4,3,4,1,1,0,0,0,Winter,2.997,0.406,2.11,3.99,0.0,279.162,3.7,1.772,49.336,271.346,2.138197264153652,2.2,0.07226032986111175,2.89041319444447,2.4404131944444463,0.0,363.0,2.6304131944444418,0.0,36.96,3.4804131944444627,0.0,148.5,2.880413194444458,0.0,452.76,2.78041319444444,0.0,474.32,2.653746527777784,0.22590558499810828,3.0175560515873103,0.4770644360990234,3.0518417658730224,0.4019157420856584,2.676,0.0,275.703,0.0009047619047619047,5.5,0.5323163036616161,-1.1095868055555358,1.1095868055555358,0.3638888888888889,-0.5899999999999985,0.010000000000006004,0,0,0,2.890413194444464,MODÉRÉ,2024-01-04,KFC Paris Louvre,Petits Déjeuners
1,Paris,6,Poulet,4.0,4.2,4.354157354166667,9.24,74,0.081,0.8,0,683.76,2024,1,5,4,5,1,1,0,0,0,Winter,2.997,0.406,2.11,3.99,0.0,279.162,4.297,1.767,49.518,457.549,2.122109801832925,2.2,0.1541573541666672,3.6704131944444573,2.890413194444464,0.0,231.0,2.4404131944444463,0.0,363.0,2.6304131944444418,0.0,36.96,2.6804131944444576,0.0,221.76,2.9504131944444607,0.0,368.28,3.000413194444452,0.6223343153000628,3.15898462301588,0.5063078303242223,3.1032703373015926,0.43281597744269085,3.287,0.0,445.111,0.0010945945945945946,9.24,0.5287708491161616,-0.32958680555555375,0.32958680555555375,0.9277777777777778,1.0400000000000045,0.9899999999999887,1,0,1,3.6704131944444462,MODÉRÉ,2024-01-05,KFC Paris Louvre,Poulet Frit
1,Paris,7,Sandwich,3.5,2.8,2.8814915694444445,6.16,66,0.06,0.76,0,406.56,2024,1,5,4,5,1,1,0,0,0,Winter,2.997,0.406,2.11,3.99,0.0,279.162,3.801,1.771,49.701,306.159,2.1377817187879735,2.2,0.08149156944444469,2.9104131944444536,3.6704131944444462,0.0,683.76,2.890413194444464,0.0,231.0,2.4404131944444463,0.0,363.0,3.310413194444441,0.0,463.76,3.250413194444445,0.0,308.0,3.157079861111125,0.44467216388405084,3.101841765873026,0.5089344611188047,3.0789846230158804,0.43346292793053387,2.826,0.0,286.2,0.0009090909090909091,6.16,0.532225394570707,-0.5895868055555362,0.5895868055555362,0.4013888888888889,0.4700000000000175,-0.39999999999997726,0,1,1,2.910413194444464,MODÉRÉ,2024-01-05,KFC Paris Louvre,Sandwichs
1,Paris,3,Poulet,4.0,3.1,3.188052809027777,6.82,71,0.063,0.91,0,484.22,2024,1,5,4,5,1,1,0,0,0,Winter,2.997,0.406,2.11,3.99,0.0,279.162,3.994,1.76,49.836,339.878,2.1392368346871318,2.2,0.08805280902777701,2.8404131944444195,2.910413194444464,0.0,406.56,3.6704131944444462,0.0,683.76,2.890413194444464,0.0,231.0,3.690413194444458,0.0,508.2,3.790413194444452,0.0,250.8,3.1404131944444487,0.46032597145935494,2.9804131944444516,0.4421161235090495,3.0111274801587355,0.385196538959497,3.006,0.0,347.782,0.0008873239436619719,6.82,0.5325435763888889,-1.1595868055555636,1.1595868055555636,0.17777777777777778,-0.0500000000000278,-0.8500000000000214,0,0,1,2.8404131944444364,MODÉRÉ,2024-01-05,KFC Paris Louvre,Burger Poulet
1,Paris,8,Sandwich,3.5,3.5,3.615514461805556,7.7,54,0.054,0.83,0,415.8,2024,1,5,4,5,1,1,0,0,0,Winter,2.997,0.406,2.11,3.99,0.0,279.162,4.204,1.762,49.491,381.077,2.1297107455503546,2.2,0.11551446180555613,3.3004131944444612,2.8404131944444364,0.0,484.22,2.910413194444464,0.0,406.56,3.6704131944444462,0.0,683.76,3.4804131944444627,0.0,148.5,3.030413194444445,0.0,135.52,3.0170798611111196,0.24785748593362494,2.9546989087301654,0.41242603954556456,3.0304131944444515,0.3929180771924568,3.186,0.0,376.359,0.001,7.7,0.5304526672979798,-0.19958680555553965,0.19958680555553965,0.7958333333333333,-0.3699999999999859,-0.18000000000000238,0,0,1,3.3004131944444604,MODÉRÉ,2024-01-05,KFC Paris Louvre,Wraps & Salades
1,Paris,1,Autre,4.0,1.5,1.5531061979166667,3.3,30,0.032,0.93,0,99.0,2024,1,5,4,5,1,1,0,0,0,Winter,2.997,0.406,2.11,3.99,0.0,279.162,4.502,1.766,49.107,162.054,2.124774213396748,2.1999999999999997,0.05310619791666671,3.5404131944444472,3.3004131944444604,0.0,415.8,2.8404131944444364,0.0,484.22,2.910413194444464,0.0,406.56,2.6304131944444418,0.0,36.96,2.9504131944444487,0.0,116.16,3.2270798611111187,0.3557152419187887,3.0846989087301684,0.4359226667983358,3.072556051587309,0.41471359109313655,3.495,0.0,164.505,0.0010666666666666667,3.3,0.5293617582070707,-0.4595868055555399,0.4595868055555399,0.7875,0.6299999999999963,0.9100000000000183,0,0,0,3.54041319444446,MODÉRÉ,2024-01-05,KFC Paris Louvre,Accompagnements
1,Paris,2,Boisson,1.5,0.8,0.8205633055555556,1.76,46,0.038,0.9,0,80.96,2024,1,5,4,5,1,1,0,0,0,Winter,2.997,0.406,2.11,3.99,0.0,279.162,3.606,1.775,49.672,87.423,2.1448680291746736,2.1999999999999997,0.020563305555555522,2.5704131944444404,3.54041319444446,0.0,99.0,3.3004131944444604,0.0,415.8,2.8404131944444364,0.0,484.22,2.4404131944444463,0.0,363.0,2.750413194444435,0.0,165.0,3.137079861111118,0.5052062285179675,3.103270337301595,0.40561534675578176,3.0596989087301663,0.4280450063632687,2.589,0.0,87.599,0.0008260869565217391,1.7599999999999998,0.5337708491161616,1.0704131944444328,1.0704131944444328,0.49722222222222223,-0.27000000000000357,0.12999999999998657,0,0,0,2.570413194444433,MODÉRÉ,2024-01-05,KFC Paris Louvre,Boissons
1,Paris,4,Dessert,5.0,2.2,2.262709090277778,4.84,62,0.055,0.76,0,300.08,2024,1,5,4,5,1,1,0,0,0,Winter,2.997,0.406,2.11,3.99,0.0,279.162,3.895,1.761,49.493,239.548,2.139028839719659,2.1999999999999997,0.0627090902777776,2.850413194444436,2.570413194444433,0.0,80.96,3.54041319444446,0.0,99.0,3.3004131944444604,0.0,415.8,2.890413194444464,0.0,231.0,2.880413194444458,0.0,452.76,2.9870798611111113,0.49923274465257905,3.0975560515873055,0.40937815793039256,3.057556051587308,0.4290854060840213,2.911,0.0,250.04,0.0008870967741935484,4.84,0.5324981218434344,-2.149586805555558,2.149586805555558,0.425,-0.4500000000000184,-0.04000000000002224,0,1,0,2.850413194444442,MODÉRÉ,2024-01-05,KFC Paris Louvre,Desserts
1,Paris,5,Autre,4.0,2.5,2.577760329861112,5.5,73,0.07,0.79,0,401.5,2024,1,5,4,5,1,1,0,0,0,Winter,2.997,0.406,2.11,3.99,0.0,279.162,3.7,1.772,49.336,271.346,2.133635131353091,2.2,0.07776032986111181,3.1104131944444724,2.850413194444442,0.0,300.08,2.570413194444433,0.0,80.96,3.54041319444446,0.0,99.0,3.6704131944444462,0.0,683.76,2.6804131944444576,0.0,221.76,2.84374652777778,0.27006172134040385,3.0175560515873086,0.3247416555620008,3.0882703373015943,0.41517704418956286,2.676,0.0,275.703,0.0009589041095890412,5.5,0.5313163036616161,-0.8895868055555352,0.8895868055555352,0.49444444444444446,-0.4299999999999953,-0.5599999999999814,0,1,1,3.110413194444465,MODÉRÉ,2024-01-05,KFC Paris Louvre,Petits Déjeuners
1,Paris,6,Poulet,4.0,4.2,4.359617354166667,9.24,45,0.051,0.86,0,415.8,2024,1,6,5,6,1,1,1,0,0,Winter,2.997,0.406,2.11,3.99,0.0,279.162,4.297,1.767,49.518,457.549,2.1194520641057983,2.2,0.15961735416666656,3.8004131944444417,3.110413194444465,0.0,401.5,2.850413194444442,0.0,300.08,2.570413194444433,0.0,80.96,2.910413194444464,0.0,406.56,3.310413194444441,0.0,463.76,3.2537465277777877,0.4909514572066553,3.1446989087301653,0.4322367076366608,3.1232703373015953,0.454167515205719,3.287,0.0,445.111,0.0011333333333333332,9.24,0.5281799400252525,-0.1995868055555423,0.1995868055555423,1.0,1.2300000000000249,0.8899999999999939,0,0,1,3.8004131944444577,MODÉRÉ,2024-01-06,KFC Paris Louvre,Poulet Frit
1,Paris,7,Sandwich,3.5,2.8,2.890171569444444,6.16,33,0.032,0.77,0,203.28,2024,1,6,5,6,1,1,1,0,0,Winter,2.997,0.406,2.11,3.99,0.0,279.162,3.801,1.771,49.701,306.159,2.1313613576179806,2.2,0.09017156944444427,3.220413194444438,3.8004131944444577,0.0,415.8,3.110413194444465,0.0,401.5,2.850413194444442,0.0,300.08,2.8404131944444364,0.0,484.22,3.690413194444458,0.0,508.2,3.3770798611111252,0.37072002014098404,3.1989846230158814,0.4109918316880432,3.0896989087301665,0.42548550161893506,2.826,0.0,286.2,0.0009696969696969697,6.16,0.5308163036616163,-0.2795868055555468,0.2795868055555468,0.7166666666666667,0.3700000000000112,0.38000000000001677,0,1,0,3.220413194444453,MODÉRÉ,2024-01-06,KFC Paris Louvre,Sandwichs
1,Paris,3,Poulet,4.0,3.1,3.2001428090277777,6.82,70,0.069,0.93,0,477.4,2024,1,6,5,6,1,1,1,0,0,Winter,2.997,0.406,2.11,3.99,0.0,279.162,3.994,1.76,49.836,339.878,2.1311548912006075,2.2,0.10014280902777761,3.230413194444439,3.220413194444453,0.0,203.28,3.8004131944444577,0.0,415.8,3.110413194444465,0.0,401.5,3.3004131944444604,0.0,415.8,3.4804131944444627,0.0,148.5,3.4170798611111146,0.3320140559273632,3.1889846230158776,0.40895918995374786,3.0718417658730215,0.4128858501749955,3.006,0.0,347.782,0.0009857142857142857,6.819999999999999,0.5307708491161616,-0.769586805555567,0.769586805555567,0.6152777777777778,0.11999999999996813,-0.07000000000002737,0,0,1,3.230413194444433,MODÉRÉ,2024-01-06,KFC Paris Louvre,Burger Poulet
1,Paris,8,Sandwich,3.5,3.5,3.628464461805556,7.7,42,0.046,0.91,0,323.4,2024,1,6,5,6,1,1,1,0,0,Winter,2.997,0.406,2.11,3.99,0.0,279.162,4.204,1.762,49.491,381.077,2.122109801832925,2.2,0.12846446180555615,3.6704131944444613,3.230413194444433,0.0,477.4,3.220413194444453,0.0,203.28,3.8004131944444577,0.0,415.8,3.54041319444446,0.0,99.0,2.6304131944444418,0.0,36.96,3.3737465277777776,0.2569695182961077,3.207556051587304,0.42998892566027924,3.1461274801587362,0.42083642511467473,3.186,0.0,376.359,0.0010952380952380953,7.699999999999999,0.5287708491161615,0.17041319444444625,0.17041319444444625,0.9902777777777778,-0.13000000000001144,0.12999999999998613,0,0,0,3.6704131944444462,MODÉRÉ,2024-01-06,KFC Paris Louvre,Wraps & Salades
1,Paris,1,Autre,4.0,1.5,1.5562561979166667,3.3,71,0.079,0.92,0,234.3,2024,1,6,5,6,1,1,1,0,0,Winter,2.997,0.406,2.11,3.99,0.0,279.162,4.502,1.766,49.107,162.054,2.120473482719396,2.1999999999999997,0.056256197916666695,3.7504131944444463,3.6704131944444462,0.0,323.4,3.230413194444433,0.0,477.4,3.220413194444453,0.0,203.28,2.570413194444433,0.0,80.96,2.4404131944444463,0.0,363.0,3.550413194444444,0.28000000000000885,3.376127480158736,0.3649592279902514,3.2396989087301655,0.39680385167397125,3.495,0.0,164.505,0.0011126760563380282,3.3000000000000003,0.5284072127525252,-0.24958680555554613,0.24958680555554613,0.8930555555555556,0.5300000000000007,1.180000000000021,1,0,0,3.750413194444454,MODÉRÉ,2024-01-06,KFC Paris Louvre,Accompagnements
